latent_dim,modality,orig_index,class_idx,class_name,PC1,PC2,PC3
128,PROT,1327,10,macrophage,0.3851778,0.17861769,-0.04675201
128,PROT,1328,10,macrophage,0.36697292,0.17974389,-0.043355543
128,PROT,1329,10,macrophage,0.3614814,0.15942794,-0.04393499
128,PROT,1330,12,monocyte,0.82739985,-0.54659784,0.15218504
128,PROT,1331,12,monocyte,0.7716135,-0.45533684,0.12342088
128,PROT,1332,12,monocyte,0.8345684,-0.5116476,0.15063553
128,PROT,1333,10,macrophage,0.40272963,0.20529735,-0.075939134
128,PROT,1334,10,macrophage,0.37243217,0.15746373,-0.049907643
128,PROT,1335,12,monocyte,0.75401235,-0.4584391,0.12206133
128,PROT,1336,12,monocyte,0.8357599,-0.53284615,0.13909061
128,PROT,1337,12,monocyte,0.83196324,-0.5145585,0.16246235
128,PROT,1338,10,macrophage,0.3730026,0.15741298,-0.04026326
128,PROT,1339,12,monocyte,0.830948,-0.5058377,0.13055103
128,PROT,1340,12,monocyte,0.74760854,-0.4595648,0.13818665
128,PROT,1341,10,macrophage,0.36810756,0.16765198,-0.057091203
128,PROT,1342,10,macrophage,0.38948065,0.17679712,-0.03674621
128,PROT,1343,12,monocyte,0.7560407,-0.44758737,0.13705674
128,PROT,1344,12,monocyte,0.73572135,-0.28105244,0.050790068
128,PROT,1345,12,monocyte,0.75397265,-0.43470582,0.13758472
128,PROT,1346,12,monocyte,0.75075984,-0.45540366,0.13038902
128,PROT,1347,10,macrophage,0.464634,0.1407417,-0.017275613
128,PROT,1348,12,monocyte,0.83478594,-0.5052031,0.17758623
128,PROT,1349,12,monocyte,0.7577306,-0.43582934,0.15007427
128,PROT,1350,12,monocyte,0.7539698,-0.4444177,0.124056116
128,PROT,1351,12,monocyte,0.74774194,-0.4613905,0.12437728
128,PROT,1352,12,monocyte,0.7619101,-0.4412868,0.1401106
128,PROT,1353,12,monocyte,0.7530858,-0.44637746,0.14307433
128,PROT,1354,12,monocyte,0.762892,-0.4470763,0.13001001
128,PROT,1355,12,monocyte,0.8186351,-0.45370352,0.1410908
128,PROT,1356,12,monocyte,0.7448447,-0.47238028,0.123762816
128,PROT,1357,10,macrophage,0.35123733,0.2704951,-0.06925452
128,PROT,1358,12,monocyte,0.76838255,-0.4433393,0.1265757
128,PROT,1359,12,monocyte,0.7480836,-0.45830694,0.12295687
128,PROT,1360,12,monocyte,0.83260655,-0.52662545,0.14750142
128,PROT,1361,10,macrophage,0.36611828,0.18648914,-0.0495908
128,PROT,1362,12,monocyte,0.74695164,-0.46884093,0.123444855
128,PROT,1363,12,monocyte,0.81971025,-0.5411714,0.1525192
128,PROT,1364,12,monocyte,0.75289625,-0.45910147,0.11136863
128,PROT,1365,12,monocyte,0.75948787,-0.44626224,0.13782832
128,PROT,1366,12,monocyte,0.8226606,-0.5590273,0.15006992
128,PROT,1367,12,monocyte,0.7590504,-0.4464618,0.13356619
128,PROT,1368,12,monocyte,0.76022005,-0.4386026,0.13870488
128,PROT,1369,12,monocyte,0.74276817,-0.46943766,0.13366891
128,PROT,1370,10,macrophage,0.3651482,0.22382933,-0.059261013
128,PROT,1371,12,monocyte,0.7557392,-0.23991895,0.08546418
128,PROT,1372,12,monocyte,0.7565062,-0.4370649,0.14526647
128,PROT,1373,12,monocyte,0.7735739,-0.44629017,0.13801003
128,PROT,1374,12,monocyte,0.7674593,-0.45072106,0.1469267
128,PROT,1375,10,macrophage,0.39107126,0.17485467,-0.07780032
128,PROT,1376,12,monocyte,0.82504904,-0.51739764,0.16704673
128,PROT,1377,12,monocyte,0.78674996,-0.30589628,0.14824995
128,PROT,1378,12,monocyte,0.75182354,-0.44874057,0.1582086
128,PROT,1379,12,monocyte,0.85031307,-0.49518478,0.14868684
128,PROT,1380,10,macrophage,0.3708824,0.17659494,-0.059705246
128,PROT,1381,12,monocyte,0.7654606,-0.42909077,0.13535617
128,PROT,1382,10,macrophage,0.36496067,0.17263153,-0.04936556
128,PROT,1383,12,monocyte,0.81436014,-0.5352694,0.112476826
128,PROT,1384,12,monocyte,0.7430085,-0.44653338,0.13959996
128,PROT,1385,12,monocyte,0.8184365,-0.520034,0.14994036
128,PROT,1386,12,monocyte,0.75261545,-0.44548735,0.13649988
128,PROT,1387,12,monocyte,0.75742126,-0.43020105,0.14160445
128,PROT,1388,10,macrophage,0.3255271,0.28429207,-0.07337442
128,PROT,1389,12,monocyte,0.7591238,-0.42690223,0.1390591
128,PROT,1390,12,monocyte,0.7519337,-0.44315958,0.13380031
128,PROT,1391,12,monocyte,0.7549598,-0.44306785,0.119750425
128,PROT,1392,12,monocyte,0.7486085,-0.451423,0.14259486
128,PROT,1393,12,monocyte,0.7547357,-0.44819933,0.12070148
128,PROT,1394,10,macrophage,0.36321703,0.17682838,-0.04818293
128,PROT,1395,10,macrophage,0.38639957,0.14839706,-0.06593038
128,PROT,1396,10,macrophage,0.59931564,-0.059598282,0.00700303
128,PROT,1397,12,monocyte,0.8311825,-0.48299024,0.15658343
128,PROT,1398,12,monocyte,0.7491245,-0.44842264,0.14552331
128,PROT,1399,10,macrophage,0.36942717,0.16814733,-0.051909294
128,PROT,1400,12,monocyte,0.76696503,-0.4348349,0.1491203
128,PROT,1401,10,macrophage,0.38043535,0.17547497,-0.05397791
128,PROT,1402,12,monocyte,0.7614904,-0.44703668,0.14697771
128,PROT,1403,12,monocyte,0.7653171,-0.44496903,0.12836662
128,PROT,1404,12,monocyte,0.8302514,-0.51848745,0.14347151
128,PROT,1405,10,macrophage,0.28076407,0.2890588,-0.08338472
128,PROT,1406,12,monocyte,0.8346312,-0.5353159,0.13712703
128,PROT,1407,12,monocyte,0.748159,-0.4586995,0.13414319
128,PROT,1408,12,monocyte,0.8150102,-0.5386379,0.17333746
128,PROT,1409,12,monocyte,0.85329473,-0.5201959,0.15460676
128,PROT,1410,10,macrophage,0.3856498,0.16981214,-0.049245153
128,PROT,1411,12,monocyte,0.7517373,-0.44566962,0.13647625
128,PROT,1412,12,monocyte,0.748375,-0.44668365,0.122945026
128,PROT,1413,12,monocyte,0.7472023,-0.46475685,0.1475459
128,PROT,1414,12,monocyte,0.7629734,-0.43636203,0.12559769
128,PROT,1415,12,monocyte,0.75543594,-0.44443583,0.12952556
128,PROT,1416,10,macrophage,0.38116902,0.15533897,-0.039741535
128,PROT,1417,12,monocyte,0.81291586,-0.5067204,0.14195766
128,PROT,1418,12,monocyte,0.7556574,-0.4569311,0.11208448
128,PROT,1419,12,monocyte,0.8112953,-0.5116851,0.1535062
128,PROT,1420,10,macrophage,0.31615627,0.26986974,-0.0801847
128,PROT,1421,12,monocyte,0.8342552,-0.4920063,0.17392507
128,PROT,1422,12,monocyte,0.7594377,-0.4499442,0.12720558
128,PROT,1423,12,monocyte,0.75214577,-0.45776817,0.13045336
128,PROT,1424,12,monocyte,0.7427751,-0.44009814,0.13650651
128,PROT,1425,10,macrophage,0.38481274,0.18223384,-0.051733363
128,PROT,1426,12,monocyte,0.7525982,-0.45317343,0.12845072
128,PROT,1427,12,monocyte,0.759493,-0.4535171,0.119451
128,PROT,1428,12,monocyte,0.81564844,-0.52003115,0.15145169
128,PROT,1429,12,monocyte,0.7577915,-0.4494813,0.13510379
128,PROT,1430,12,monocyte,0.81058025,-0.5078304,0.15302247
128,PROT,1431,12,monocyte,0.7661053,-0.43860123,0.118503675
128,PROT,1432,10,macrophage,0.37756252,0.14994976,-0.050135013
128,PROT,1433,12,monocyte,0.770561,-0.4350454,0.12417492
128,PROT,1434,12,monocyte,0.8169583,-0.50494295,0.16621585
128,PROT,1435,10,macrophage,0.32403624,0.2530033,-0.07136047
128,PROT,1436,10,macrophage,0.37162375,0.15594491,-0.04749651
128,PROT,1437,12,monocyte,0.8329859,-0.48546436,0.17344399
128,PROT,1438,12,monocyte,0.7452227,-0.4597774,0.12204504
128,PROT,1439,10,macrophage,0.3864768,0.16367382,-0.041201103
128,PROT,1440,12,monocyte,0.7652897,-0.4307658,0.14943731
128,PROT,1441,12,monocyte,0.864025,-0.54509646,0.15176976
128,PROT,1442,12,monocyte,0.7593061,-0.45016563,0.11567691
128,PROT,1443,12,monocyte,0.75975376,-0.4480524,0.12290318
128,PROT,1444,10,macrophage,0.51472193,0.033015113,-0.03389068
128,PROT,1445,10,macrophage,0.37850142,0.16579416,-0.048458647
128,PROT,1446,12,monocyte,0.7561709,-0.4515653,0.12952082
128,PROT,1447,12,monocyte,0.8382377,-0.5160872,0.15972915
128,PROT,1448,12,monocyte,0.84929585,-0.48350972,0.1530739
128,PROT,1449,12,monocyte,0.7525805,-0.44624937,0.13924395
128,PROT,1450,12,monocyte,0.7981137,-0.49932876,0.15686023
128,PROT,1451,10,macrophage,0.37006152,0.24235675,-0.06891893
128,PROT,1452,12,monocyte,0.75095284,-0.46311378,0.12477471
128,PROT,1453,12,monocyte,0.75158435,-0.43763602,0.13388442
128,PROT,1454,12,monocyte,0.7388416,-0.45290777,0.1377297
128,PROT,1455,12,monocyte,0.8351299,-0.5380406,0.16968085
128,PROT,1456,12,monocyte,0.756474,-0.4461741,0.13001311
128,PROT,1457,10,macrophage,0.36681378,0.15213612,-0.04949631
128,PROT,1458,12,monocyte,0.82932436,-0.5334955,0.1747181
128,PROT,1459,10,macrophage,0.30807897,0.24899912,-0.08652587
128,PROT,1460,12,monocyte,0.7931525,-0.3779091,0.10302138
128,PROT,1461,12,monocyte,0.7584978,-0.4434716,0.1330126
128,PROT,1462,12,monocyte,0.8633287,-0.5179228,0.16659337
128,PROT,1463,12,monocyte,0.76598763,-0.44245926,0.15545684
128,PROT,1464,10,macrophage,0.38149595,0.16605002,-0.036688637
128,PROT,1465,12,monocyte,0.7615007,-0.43003055,0.12908193
128,PROT,1466,12,monocyte,0.8399992,-0.49314445,0.104260966
128,PROT,1467,12,monocyte,0.8350457,-0.5320452,0.14184378
128,PROT,1468,12,monocyte,0.8458104,-0.51967734,0.14515024
128,PROT,1469,12,monocyte,0.8242987,-0.5177526,0.16797704
128,PROT,1470,12,monocyte,0.7582376,-0.43934909,0.14019415
128,PROT,1471,12,monocyte,0.7619211,-0.42757612,0.1370811
128,PROT,1472,12,monocyte,0.75714684,-0.43970102,0.13646437
128,PROT,1473,12,monocyte,0.75458527,-0.4597806,0.1356264
128,PROT,1474,12,monocyte,0.835512,-0.57065433,0.14825453
128,PROT,1475,12,monocyte,0.75620925,-0.43945852,0.12981483
128,PROT,1476,12,monocyte,0.7659081,-0.44315365,0.13131273
128,PROT,1477,12,monocyte,0.75675505,-0.45078132,0.13213967
128,PROT,1478,12,monocyte,0.7510835,-0.4543664,0.12285639
128,PROT,1479,12,monocyte,0.8441806,-0.54394513,0.16808817
128,PROT,1480,12,monocyte,0.74667597,-0.46599683,0.124105245
128,PROT,1481,12,monocyte,0.7483398,-0.47968274,0.11537212
128,PROT,1482,12,monocyte,0.7568664,-0.42948616,0.13347082
128,PROT,1483,12,monocyte,0.74813163,-0.44588345,0.14119048
128,PROT,1484,10,macrophage,0.31108654,0.29619765,-0.07102582
128,PROT,1485,12,monocyte,0.7449194,-0.46997777,0.10385698
128,PROT,1486,10,macrophage,0.34834746,0.25516388,-0.079232275
128,PROT,1487,10,macrophage,0.37620744,0.16559511,-0.04634438
128,PROT,1488,10,macrophage,0.45663846,0.1533623,-0.037210647
128,PROT,1489,10,macrophage,0.37970313,0.17288828,-0.04700118
